,votes,user_id,name,average_stars,review_count,type
5199,"{'funny': 2, 'useful': 10, 'cool': 6}",Iq_2tq-f_NyhcAa6Yim-fA,Steven,3.96,53,user
5200,"{'funny': 2, 'useful': 3, 'cool': 4}",v6vYWdB64EMyixtIKDjKtA,Liz,4.669999999999999,6,user
5201,"{'funny': 0, 'useful': 0, 'cool': 0}",7pM-8rv25rUhCUFtkaIzbQ,John,5.0,3,user
5202,"{'funny': 0, 'useful': 5, 'cool': 0}",0eBLJkqd_22c1A7zG8fEiw,LAWRENCE,2.0,5,user
5203,"{'funny': 13, 'useful': 146, 'cool': 51}",y0kjuHVdGQhLd-bqQ0gZnA,Lisa,3.819999999999999,110,user
5204,"{'funny': 7, 'useful': 56, 'cool': 9}",FTdERuaPutEd5QEJ0W61jw,Gloria,3.129999999999999,23,user
5205,"{'funny': 0, 'useful': 4, 'cool': 5}",t30yGZaCe1Gq4GEl11Pl3Q,Lynn,5.0,2,user
5206,"{'funny': 3, 'useful': 20, 'cool': 3}",kPavbjvtiPjdo9WY2o4XJA,Amy,3.669999999999999,6,user
5207,"{'funny': 0, 'useful': 2, 'cool': 0}",Ekti4X6-8dGlp7iM9ChXDg,Tom,3.669999999999999,3,user
5208,"{'funny': 1, 'useful': 7, 'cool': 1}",TCNwB9KAccI4te8fzZAx2w,L,3.6,10,user
5209,"{'funny': 0, 'useful': 4, 'cool': 0}",ldsWcGc3SqM6tX20dRKcGQ,Patsy,3.0,2,user
5210,"{'funny': 0, 'useful': 2, 'cool': 1}",y9ILbU5DRrBM-twCAVOaVQ,Ahmad,5.0,2,user
5211,"{'funny': 0, 'useful': 0, 'cool': 0}",q0L2yG9Kyl6zxfvh4vMqdA,Christopher,5.0,2,user
5212,"{'funny': 3, 'useful': 7, 'cool': 4}",P7Zm0fhDx9O3IK0szyDh4w,Rosa,4.08,13,user
5213,"{'funny': 0, 'useful': 7, 'cool': 2}",t4PFVyX8isyssY7D9lDc0w,Cathy,4.57,7,user
5214,"{'funny': 2, 'useful': 4, 'cool': 1}",vMZnZlZRT5JvDurrj5rGFw,Dawn,2.799999999999999,5,user
5215,"{'funny': 2, 'useful': 12, 'cool': 1}",QcaJZ3_dFGbgdhg4rLF3lQ,Elizabeth,4.379999999999999,13,user
5216,"{'funny': 1, 'useful': 2, 'cool': 0}",rGhO0xSH5Q1e6Xfhfmux1A,Hermes,4.0,4,user
5217,"{'funny': 5, 'useful': 24, 'cool': 17}",bWiXjvLWOH2V7j37dp7pNA,Dio,3.93,15,user
5218,"{'funny': 0, 'useful': 0, 'cool': 2}",z1gM5rOrEXzRJyx5wVg_RA,Bailey,4.0,3,user
5219,"{'funny': 41, 'useful': 92, 'cool': 41}",3Jw-rYwJEz6jSqPgVVmmhA,Soli,3.77,182,user
5220,"{'funny': 713, 'useful': 1230, 'cool': 837}",N2rvehlxiGV9uN7BjF1ocw,Jessica,3.25,647,user
5221,"{'funny': 1, 'useful': 0, 'cool': 0}",ZaPfrcBYGA1GMk23B0MusQ,Kelly,3.0,2,user
5222,"{'funny': 10, 'useful': 20, 'cool': 6}",PN-Hq8gqbLCLiQ8-BBZqKQ,Loree,4.049999999999999,39,user
5223,"{'funny': 7, 'useful': 45, 'cool': 16}",KM-Y_cK6yeGPlZJjTz5l9w,Brent,4.089999999999999,80,user
5224,"{'funny': 90, 'useful': 233, 'cool': 151}",XeoAojoz5johV2MQ5ngNig,Jared,3.919999999999999,135,user
5225,"{'funny': 0, 'useful': 0, 'cool': 0}",XAWEP7l_bkrcND2s63fByA,Virgina,5.0,1,user
5226,"{'funny': 2, 'useful': 18, 'cool': 4}",6TnX7mzI-jfgK6teWqIS9Q,Scott,3.879999999999999,34,user
5227,"{'funny': 0, 'useful': 3, 'cool': 0}",ZXmG7zqdfuV3r_Kv5NVmpw,Ashley,2.5,2,user
5228,"{'funny': 0, 'useful': 0, 'cool': 0}",qCj5JK0d1DV_uvRE-K75UA,Naomi,5.0,1,user
5229,"{'funny': 1, 'useful': 8, 'cool': 0}",4IbUbyvFARkCCp6rN7QKVw,Alexis,3.25,4,user
5230,"{'funny': 11, 'useful': 70, 'cool': 12}",Nh9Nh26tHHwmFigMOO-CUw,A,4.059999999999999,71,user
5231,"{'funny': 1, 'useful': 8, 'cool': 1}",aAQYtxiPJsmfKtqw8m56Lw,Ana,4.15,20,user
5232,"{'funny': 17, 'useful': 49, 'cool': 11}",yC91d5O-Fn70RHXShLDXfA,Chet,3.62,42,user
5233,"{'funny': 1, 'useful': 10, 'cool': 0}",zm2x2qagUX2JjZz7nEzRZw,N,3.6,5,user
5234,"{'funny': 0, 'useful': 5, 'cool': 0}",egUpckumow91jWNF8WTleQ,Dean,3.33,6,user
5235,"{'funny': 6, 'useful': 65, 'cool': 19}",ykijv6Xyw60Pwaxzevg3ZQ,Robert,3.81,67,user
5236,"{'funny': 0, 'useful': 2, 'cool': 1}",I-Wm2jbfH3u4MMp5KU8RqA,Iris,5.0,3,user
5237,"{'funny': 0, 'useful': 1, 'cool': 0}",zcXm3tCJEJb0OIgCBS0lVg,Chase,1.0,1,user
5238,"{'funny': 0, 'useful': 0, 'cool': 0}",l5-__fg9ZCE_wRaBP_ZU0g,Mika,2.0,1,user
5239,"{'funny': 0, 'useful': 6, 'cool': 0}",V-gZC7GXA82mYfvWprtYJg,Bre,3.379999999999999,8,user
5240,"{'funny': 9, 'useful': 60, 'cool': 18}",3eit3w0zDbb-z57c9P60vg,Michael,4.339999999999999,103,user
5241,"{'funny': 21, 'useful': 36, 'cool': 19}",ysINNe8YpbOW_-5T5CSyhw,Jenn,3.29,42,user
5242,"{'funny': 7, 'useful': 29, 'cool': 13}",9VPludbgA6XvILCNUOGVgg,Todd,4.03,31,user
5243,"{'funny': 0, 'useful': 0, 'cool': 0}",eE-A13r3gAOIzaO91vTzsg,E,1.0,1,user
5244,"{'funny': 8, 'useful': 20, 'cool': 7}",SqeUYepJFibZPJy1Lwo0zw,Lexie,4.12,25,user
5245,"{'funny': 2, 'useful': 4, 'cool': 3}",6gaTNu56T7yg6-qz5L_uPw,Milan,4.2,5,user
5246,"{'funny': 0, 'useful': 1, 'cool': 1}",f3aCFsu5eT6UfB8IkDucUA,Sabra,5.0,4,user
5247,"{'funny': 0, 'useful': 2, 'cool': 1}",b9PDYlR73r0v4sEFHiUnCA,Enrique,4.32,20,user
5248,"{'funny': 1, 'useful': 3, 'cool': 2}",Q3xZEKKUUTCOHqr6-c6GHQ,Trenton,4.0,1,user
5249,"{'funny': 7, 'useful': 21, 'cool': 9}",n2GNHjpqzZk8HpBy4oqN3A,Jerry,3.33,12,user
5250,"{'funny': 6, 'useful': 27, 'cool': 9}",XHhvOeDw9PmQyBRpl0lFcw,Ryan,4.139999999999999,21,user
5251,"{'funny': 0, 'useful': 3, 'cool': 1}",vJ6g6WHYkTc8ToZ5awNmvg,Karen,5.0,1,user
5252,"{'funny': 2, 'useful': 9, 'cool': 0}",Dhzlwv04ewkviiOzpWgyiw,Kate,4.33,4,user
5253,"{'funny': 0, 'useful': 1, 'cool': 0}",CBa0oe9nTKabNYWVq5TYuA,Adam,4.0,1,user
5254,"{'funny': 1, 'useful': 1, 'cool': 0}",Xx7y9XnmhGXqmC8Cah0GQQ,Andrea,5.0,3,user
5255,"{'funny': 0, 'useful': 0, 'cool': 2}",9bl94Vwi121zYD8xa70D1g,Nick,3.399999999999999,5,user
5256,"{'funny': 13, 'useful': 28, 'cool': 14}",bbOwzXS4WMBSHOSmnWkudw,Jackie,3.629999999999999,41,user
5257,"{'funny': 6, 'useful': 13, 'cool': 9}",s0WQWqtvnvvEucW1agQwMw,Anthony,3.839999999999999,19,user
5258,"{'funny': 15, 'useful': 74, 'cool': 35}",rWDFpIYRyAC4N95zIwTzMA,John,3.77,30,user
5259,"{'funny': 1, 'useful': 9, 'cool': 2}",j27K5G6Pn77wnNW1Oa20DA,Tricia,4.429999999999999,8,user
5260,"{'funny': 0, 'useful': 1, 'cool': 0}",C6GC2m6DIQ22tmBlW1TYkA,David,3.0,2,user
5261,"{'funny': 3, 'useful': 7, 'cool': 3}",7NF_JQ18tkXQqs_eSVWqKw,allaire,5.0,4,user
5262,"{'funny': 0, 'useful': 0, 'cool': 1}",iIH68V0_kN1uUjZd1Mq6iA,Dana,2.5,2,user
5263,"{'funny': 59, 'useful': 133, 'cool': 55}",Z4ZL_Q8vb592gkKtMJFVuA,Paul,3.56,147,user
5264,"{'funny': 0, 'useful': 3, 'cool': 0}",o-oHS8B9R5rJSAR_MwpKJA,Alan,4.0,1,user
5265,"{'funny': 16, 'useful': 29, 'cool': 12}",53Uv5ALgJJxyvxVGv-0fuw,Amado,3.54,63,user
5266,"{'funny': 0, 'useful': 3, 'cool': 0}",nNdUiAj3sD_oLHHyPp2N3Q,Paul,2.799999999999999,5,user
5267,"{'funny': 22, 'useful': 60, 'cool': 36}",hIb1ikbIMI0t1EK4gPsK_A,Deborah,4.11,38,user
5268,"{'funny': 0, 'useful': 0, 'cool': 0}",tbwQUiXCuxudfSmwVfCMng,Kelly,1.0,1,user
5269,"{'funny': 0, 'useful': 7, 'cool': 5}",dSZxkZqHnClo5p7p9zsltA,Ryan,3.75,8,user
5270,"{'funny': 0, 'useful': 9, 'cool': 0}",pnBaGmRXB_JFpLwB2juTYQ,Steve,3.75,10,user
5271,"{'funny': 27, 'useful': 88, 'cool': 30}",C8A0nTFO5JWTLqBwS_W3Rg,Jose,4.179999999999999,23,user
5272,"{'funny': 31, 'useful': 99, 'cool': 38}",jjsKYePy1Gu7LALX4icD3Q,Eric,3.74,207,user
5273,"{'funny': 4, 'useful': 10, 'cool': 4}",KA-GVrDP0huPS7zs5tmS1Q,stephanie,3.14,14,user
5274,"{'funny': 0, 'useful': 1, 'cool': 1}",pq4HdRAn2MFArQCFYXkYkA,Megan,4.83,6,user
5275,"{'funny': 10, 'useful': 10, 'cool': 10}",zRgw6RX_y2zf2LHu_XGRfA,Kady,3.859999999999999,23,user
5276,"{'funny': 1, 'useful': 1, 'cool': 0}",JciqIASGTbayMvgIH-nufw,Stacia,3.33,4,user
5277,"{'funny': 1, 'useful': 6, 'cool': 1}",Jwlk7kWgFc6siNP_9KmhvA,Tatyana,3.0,4,user
5278,"{'funny': 0, 'useful': 2, 'cool': 0}",3iKL3N1_e1YgiiHfph2TlQ,Alicia,3.5,6,user
5279,"{'funny': 1, 'useful': 2, 'cool': 2}",yqVOqAd9hQnn7E21ZrruWw,Lyndon,5.0,2,user
5280,"{'funny': 0, 'useful': 1, 'cool': 0}",ZAtLZXZesGZ8kaT9hx9h-A,Kelly,3.5,3,user
5281,"{'funny': 1, 'useful': 6, 'cool': 2}",297YbqONpiHbijo7MQmEEQ,Ethan,4.4,5,user
5282,"{'funny': 3, 'useful': 14, 'cool': 1}",YJADeZk0LqI-NvFgs6w64Q,Destiny,2.859999999999999,14,user
5283,"{'funny': 1, 'useful': 2, 'cool': 0}",FaDghlRF7a6RghjhGdtb9w,Sarah,3.0,3,user
5284,"{'funny': 0, 'useful': 13, 'cool': 1}",rM1rEIQ41yk6iOZvoQ2-KA,Tess,3.399999999999999,10,user
5285,"{'funny': 0, 'useful': 2, 'cool': 1}",Solv6u6wJGkbSiC9KHdaNg,Scott,5.0,2,user
5286,"{'funny': 0, 'useful': 4, 'cool': 1}",Kf9cnk2sxp2wr8quxuU87A,Luke,5.0,1,user
5287,"{'funny': 0, 'useful': 1, 'cool': 0}",0RLbaKxvnLgoQJD60BRy2Q,Peter,5.0,1,user
5288,"{'funny': 3, 'useful': 4, 'cool': 3}",PRzjZZ8Z2ELr7Bm-LmnrwA,Nick,3.75,8,user
5289,"{'funny': 1, 'useful': 1, 'cool': 1}",OwT8O5qs7Daf140CC_MEjg,Robert,5.0,1,user
5290,"{'funny': 0, 'useful': 4, 'cool': 0}",n36ZWu5peSE6ZkrJR0YRZQ,Kathy,4.33,4,user
5291,"{'funny': 1, 'useful': 7, 'cool': 1}",CAevlAYSTiFPlFCtsxtCcg,Jon,4.25,6,user
5292,"{'funny': 2, 'useful': 4, 'cool': 2}",2zcbUYWR4dg08JwdqIZUzw,Tammy,3.0,2,user
5293,"{'funny': 0, 'useful': 2, 'cool': 0}",s5ArNdX85RjQOtqShedkWA,Chad,5.0,2,user
5294,"{'funny': 6, 'useful': 29, 'cool': 7}",1FyniRyFbADt46tclWSBBw,Anna,4.24,21,user
5295,"{'funny': 0, 'useful': 2, 'cool': 0}",yYeA34N81C78hQe1ff2Iqw,Natalie,4.669999999999999,3,user
5296,"{'funny': 5, 'useful': 28, 'cool': 5}",drYhWK0W7vE5fq4QQ4S3RA,JoAnn,4.0,31,user
5297,"{'funny': 5, 'useful': 39, 'cool': 6}",Km0MQav49WBjFQlifoylcQ,J,3.649999999999999,43,user
5298,"{'funny': 0, 'useful': 1, 'cool': 0}",4z2Vk2OkupRhlW3atQ5URQ,Bill,2.0,2,user
5299,"{'funny': 1, 'useful': 2, 'cool': 0}",yRE8ekLU0HyRf_5gw44Nbw,Renee,4.5,2,user
5300,"{'funny': 9, 'useful': 64, 'cool': 40}",2Th6ccf5sgIpmBZu6Zr5jw,Nick,4.24,39,user
5301,"{'funny': 2, 'useful': 1, 'cool': 0}",po7pXop4ASR1wTSQmbr32A,Charles,5.0,3,user
5302,"{'funny': 12, 'useful': 20, 'cool': 8}",LKnsv1meIthvgdky00qkQA,Jarrod,3.74,27,user
5303,"{'funny': 0, 'useful': 0, 'cool': 0}",-0t6A5EL5CCX1EFu5VxPTg,Ravi,3.0,1,user
5304,"{'funny': 2, 'useful': 4, 'cool': 1}",i3yOp4cyDLYD96tZEFgglg,Jeremy,2.5,2,user
5305,"{'funny': 2, 'useful': 11, 'cool': 5}",0xtvFabzUi36GuBys6JHyw,Gary,3.87,15,user
5306,"{'funny': 3, 'useful': 16, 'cool': 1}",gHaSQYNfyI_s-k0GKUprmA,S.C.,2.0,14,user
5307,"{'funny': 0, 'useful': 2, 'cool': 0}",r7xriorYL8MdEa4fFxoxng,Suzanne,5.0,2,user
5308,"{'funny': 1569, 'useful': 2523, 'cool': 1876}",lPaYMDmJbAnv_3pmZH_inw,Alexander,3.439999999999999,574,user
5309,"{'funny': 126, 'useful': 747, 'cool': 343}",pEVf8GRshP9HUkSpizc9LA,Jennifer,3.85,1467,user
5310,"{'funny': 2, 'useful': 26, 'cool': 3}",QmTJzZSoCIPb3JwKAKVM3g,Tom,3.97,29,user
5311,"{'funny': 6, 'useful': 32, 'cool': 12}",J5rcmcc7M4CD-fhpIF9hqQ,Jeanette,3.0,28,user
5312,"{'funny': 3, 'useful': 3, 'cool': 2}",tc3vEr5ZWAcgR9KLylEjSQ,James,4.0,7,user
5313,"{'funny': 18, 'useful': 111, 'cool': 51}",J6znf7lizfUyLtwb-46PEg,Sarah,3.22,32,user
5314,"{'funny': 0, 'useful': 1, 'cool': 0}",zVKwzHQWnFSgwnPO2Oe5Zw,trevor,4.669999999999999,3,user
5315,"{'funny': 0, 'useful': 2, 'cool': 0}",NFW02_uDAuzNV1sEesZ3kg,Amanda,4.0,4,user
5316,"{'funny': 3, 'useful': 24, 'cool': 7}",SXjlK7mtXuQiOpudJG3SMw,Sarah,4.25,16,user
5317,"{'funny': 2, 'useful': 10, 'cool': 7}",H68zvn25JEAeOI2pCKckXg,Dusty,4.0,10,user
5318,"{'funny': 0, 'useful': 1, 'cool': 0}",NHAoriJCtOUJf2ygp1Bh4A,Cate,4.0,2,user
5319,"{'funny': 9, 'useful': 15, 'cool': 8}",FOPR4H_FQ2qmmwVvaZBSfw,Kaylin,3.47,34,user
5320,"{'funny': 0, 'useful': 0, 'cool': 0}",Z2cTpWBq2M2wcCTCjw3TNQ,Mike,4.5,2,user
5321,"{'funny': 1, 'useful': 10, 'cool': 0}",X_8UssrmBpck7vuFPaAUhQ,Farah,3.83,6,user
5322,"{'funny': 0, 'useful': 1, 'cool': 0}",yYSaA5AN3tTRqefW-A7_pg,James,1.0,1,user
5323,"{'funny': 2, 'useful': 9, 'cool': 5}",SSnu5ne1UUAf1ULpVw9faw,Nick,5.0,4,user
5324,"{'funny': 1, 'useful': 8, 'cool': 0}",6bWxHiWqDmVFQDDK1fBInw,Brent,4.04,24,user
5325,"{'funny': 0, 'useful': 2, 'cool': 0}",O2en8WjoTOwScSGWAk12Dw,Andy,4.0,1,user
5326,"{'funny': 4, 'useful': 5, 'cool': 4}",7HoLuOqQl6VGGf_auoKkkw,Nicole,4.379999999999999,13,user
5327,"{'funny': 0, 'useful': 4, 'cool': 1}",ciEuEoNj713q6z4hSTOcEw,Gail,4.379999999999999,9,user
5328,"{'funny': 0, 'useful': 3, 'cool': 1}",UycMnvE3aNq_lbZeo5kFQg,Adam,5.0,6,user
5329,"{'funny': 1, 'useful': 1, 'cool': 0}",Yc9ZkRtM5iqRUjOqHXuArg,Lisa,5.0,1,user
5330,"{'funny': 0, 'useful': 0, 'cool': 0}",VADVmFHar3zh-nj4ZEwc0w,Eric,4.0,1,user
5331,"{'funny': 12, 'useful': 14, 'cool': 4}",zQE0aulnd-gcfVw17HeULg,Bruce,3.419999999999999,12,user
5332,"{'funny': 0, 'useful': 3, 'cool': 0}",ENm9toO_hoH0Euj64err2w,Lee,1.5,2,user
5333,"{'funny': 12, 'useful': 45, 'cool': 14}",4p2sI247tCgX5TacNED92w,Dylan,3.799999999999999,105,user
5334,"{'funny': 7, 'useful': 15, 'cool': 6}",hilKQMMpb7Nvv9pgg24EFg,Quita,4.5,46,user
5335,"{'funny': 1, 'useful': 16, 'cool': 2}",D6RfWPJp3Lksk4asXcIWHQ,Dottie,3.439999999999999,21,user
5336,"{'funny': 2, 'useful': 5, 'cool': 2}",ZLp52UKhRz0B96OgFzua6A,Carrie,3.669999999999999,6,user
5337,"{'funny': 0, 'useful': 0, 'cool': 0}",UgMgxn3JJCFQIhzc-L_7Cw,Marina,5.0,5,user
5338,"{'funny': 11, 'useful': 32, 'cool': 8}",48DXrpTDt2OOpLt-9rsFoA,Daisy,4.0,40,user
5339,"{'funny': 0, 'useful': 6, 'cool': 2}",zHoxgqEskLNxEmV-kyicOw,Mark,3.62,9,user
5340,"{'funny': 2, 'useful': 3, 'cool': 2}",h1T5eluCJnYudmS7Lj1tmw,Patricia,3.5,3,user
5341,"{'funny': 0, 'useful': 1, 'cool': 1}",Tzq8LFX68iwnZBB4M8xmcA,Elizabeth,5.0,1,user
5342,"{'funny': 0, 'useful': 0, 'cool': 0}",c6kewCQwvK1drooJJziYRQ,John,1.0,2,user
5343,"{'funny': 0, 'useful': 0, 'cool': 0}",a4X6YbNysDFFEVxa0ms8hQ,Bailey,5.0,1,user
5344,"{'funny': 0, 'useful': 2, 'cool': 0}",41fGb1edWjeIcTAjca2HNw,Karen,3.0,2,user
5345,"{'funny': 11, 'useful': 11, 'cool': 8}",TCHjDUFtXR8s-UJyfdl1XA,Stephanie,4.559999999999999,9,user
5346,"{'funny': 5, 'useful': 5, 'cool': 1}",Nh5Qu6X9UGGdl9RN1B7gAA,Jeff,4.33,7,user
5347,"{'funny': 10, 'useful': 22, 'cool': 19}",OqisxqKDGaZwEvLm1OG4dg,Nicole,4.5,8,user
5348,"{'funny': 0, 'useful': 2, 'cool': 1}",R69oePjuaeq9jwlI7cqCPQ,Jeremy,5.0,5,user
5349,"{'funny': 0, 'useful': 3, 'cool': 3}",f_7HLCcW0jyIMSC2Ex4efQ,Amy,3.21,14,user
5350,"{'funny': 6, 'useful': 68, 'cool': 11}",I_Y47QFSdnZwZuN6IygWwQ,Walt,3.35,55,user
5351,"{'funny': 1, 'useful': 4, 'cool': 0}",RQ97041ZHSLPqOgSQCv3sQ,Frank,4.4,5,user
5352,"{'funny': 15, 'useful': 27, 'cool': 10}",F_lFukQvFjvYVFs1Ba7BvQ,Steph,3.759999999999999,41,user
5353,"{'funny': 0, 'useful': 0, 'cool': 0}",XGkkK-QIwp2m5YtseEQ_cA,Steve,1.0,1,user
5354,"{'funny': 2, 'useful': 5, 'cool': 1}",DbPjjgQaYajbx7ej7jFrtg,Christine,5.0,4,user
5355,"{'funny': 1, 'useful': 3, 'cool': 1}",uIdoYl_Zk_OT8ttm-Nub2w,Fernando,4.29,7,user
5356,"{'funny': 201, 'useful': 397, 'cool': 318}",UyoyLU261yg7uJ5LSS1IDQ,Lisa,3.79,208,user
5357,"{'funny': 0, 'useful': 2, 'cool': 0}",uQH9iZ1R8dQstIxYNcix2Q,Nathan,2.83,6,user
5358,"{'funny': 0, 'useful': 0, 'cool': 0}",tokOU3va76NQ3tCqDGpGyQ,Tiffany,3.169999999999999,7,user
5359,"{'funny': 3, 'useful': 13, 'cool': 5}",4FO18Z2YePn2UJ6IQsqB4g,MRnMRS,3.22,24,user
5360,"{'funny': 63, 'useful': 207, 'cool': 65}",slp8VQWuW0Dq_azDCAshCw,Sarah,3.45,103,user
5361,"{'funny': 0, 'useful': 0, 'cool': 0}",utdrVbrN31KOGgJ9xIaSYA,Britt,4.0,1,user
5362,"{'funny': 0, 'useful': 1, 'cool': 0}",THneaiQiebI4v3vq34h3dw,james,4.669999999999999,3,user
5363,"{'funny': 1, 'useful': 7, 'cool': 1}",GVMqoJdYNU6pZxIvuV3MmQ,Ted,4.62,8,user
5364,"{'funny': 63, 'useful': 204, 'cool': 79}",2lFL7UtU5E_njKRU9DxiaA,Karen,3.83,86,user
5365,"{'funny': 2, 'useful': 20, 'cool': 2}",GjHooNrdIs2dsG4O5kXpeQ,Eric,3.609999999999999,41,user
5366,"{'funny': 4, 'useful': 10, 'cool': 2}",KXoRjWfTxPT6LFkOdK6ovQ,Alison,4.0,9,user
5367,"{'funny': 2, 'useful': 11, 'cool': 3}",DVqigFeLodiysUezvQRkGA,Nicole,4.11,9,user
5368,"{'funny': 6, 'useful': 23, 'cool': 6}",hLrE6qXGSk0fB7ol_gUvqQ,Paul,3.04,23,user
5369,"{'funny': 128, 'useful': 348, 'cool': 96}",Br9jWzfCbn3AVdUek9UuKQ,Jeff,3.74,238,user
5370,"{'funny': 1, 'useful': 3, 'cool': 1}",_wrWwHH25SkSNanFFmXv4w,Jenne,4.0,4,user
5371,"{'funny': 3, 'useful': 16, 'cool': 1}",kvOXP8PBWwtLcuO4EarvwA,Larry,3.879999999999999,17,user
5372,"{'funny': 0, 'useful': 2, 'cool': 0}",clFEqei8lLLbM7LuLuhP0w,Kayla,1.0,1,user
5373,"{'funny': 0, 'useful': 0, 'cool': 0}",0FCP9vuM1RDouqLNB9sdBQ,Angela,2.5,3,user
5374,"{'funny': 1, 'useful': 2, 'cool': 0}",OlhSRYXl5dcPaLeWHk41Zg,sheri,5.0,2,user
5375,"{'funny': 0, 'useful': 1, 'cool': 0}",GS-3MAQVPsVuKmMV8K94iA,Jim,4.0,3,user
5376,"{'funny': 0, 'useful': 2, 'cool': 0}",uWcvNbh5kdsmSZqnznjYgg,Manny,3.0,2,user
5377,"{'funny': 1, 'useful': 4, 'cool': 0}",oLAYCM_LGlqXPnseu_p6uA,C,3.5,4,user
5378,"{'funny': 366, 'useful': 535, 'cool': 365}",PZUmF5V2Tf8bNGIPPbYv1A,Monica,3.43,449,user
5379,"{'funny': 0, 'useful': 1, 'cool': 0}",O_EswPq9esodgPjh-fUdBw,Ronnie,3.399999999999999,6,user
5380,"{'funny': 2, 'useful': 9, 'cool': 7}",nzDUtI9Ov7RdGOgCP40uJA,Chelsea,5.0,4,user
5381,"{'funny': 0, 'useful': 1, 'cool': 0}",auMvcw-ediUpBdgwwt0uWg,R,4.0,3,user
5382,"{'funny': 8, 'useful': 15, 'cool': 10}",brB661zWahmGnI0Nu78kiA,June,3.2,5,user
5383,"{'funny': 4, 'useful': 29, 'cool': 5}",vvImsgqK7_GUo4iuD57XTw,Todd,3.45,29,user
5384,"{'funny': 0, 'useful': 0, 'cool': 0}",A8eQi7p8gWvSvc3SuZjXEw,ken,3.0,2,user
5385,"{'funny': 0, 'useful': 1, 'cool': 0}",QbdcxapSi6AVu4gdJs2qhA,Dawn,5.0,1,user
5386,"{'funny': 36, 'useful': 127, 'cool': 81}",ovllCFakZhSWpYmVypy_RQ,Sara,3.45,97,user
5387,"{'funny': 1, 'useful': 8, 'cool': 3}",KnxaXsiLcX4xMCFkdGrqIw,Michellin,4.29,8,user
5388,"{'funny': 0, 'useful': 1, 'cool': 0}",A1ULwMiW7tjyXR77bXj6dQ,Krystal,5.0,1,user
5389,"{'funny': 46, 'useful': 58, 'cool': 36}",WMSYPj0gtAlcNz8sLjsWVg,Andrew,3.339999999999999,56,user
5390,"{'funny': 0, 'useful': 0, 'cool': 0}",YPWltJEObnOLHs_ypH942w,Kwan,5.0,3,user
5391,"{'funny': 0, 'useful': 1, 'cool': 0}",kHzTlhMwuySrBphJyI0X1A,Anthony,1.0,1,user
5392,"{'funny': 371, 'useful': 626, 'cool': 327}",8cJ-n5BEb1LAR0qFM9zrxg,Andy,3.629999999999999,180,user
5393,"{'funny': 4, 'useful': 5, 'cool': 3}",sUmm3dJpeYqYVRa1UBoZdg,Ellen,3.0,7,user
5394,"{'funny': 1, 'useful': 7, 'cool': 1}",iwvu4bL6A7v0Zotqb56-nA,skcitS,3.2,5,user
5395,"{'funny': 0, 'useful': 0, 'cool': 0}",GEdded4LzO6M-ooEaOulfA,Casey,1.0,2,user
5396,"{'funny': 108, 'useful': 404, 'cool': 132}",bKPgMh4YPtob9nmO7kE4Mg,Maggie,4.08,221,user
5397,"{'funny': 60, 'useful': 158, 'cool': 51}",CLGOif3OirUHztv6TZohyA,Melanie,3.319999999999999,108,user
5398,"{'funny': 7, 'useful': 17, 'cool': 5}",HI7iAOTLe29P5xSJQbNccw,George,1.57,8,user
5399,"{'funny': 5, 'useful': 4, 'cool': 2}",bpnhXOtfvm_6y6pqg91RZQ,Darren,3.0,2,user
5400,"{'funny': 4, 'useful': 8, 'cool': 5}",X2azeCMDOUdvz6fXzpB05w,Anthony,3.25,27,user
5401,"{'funny': 0, 'useful': 2, 'cool': 0}",0DTq8_ZpxKEGpxmr8HnnPw,Natalie,3.5,2,user
5402,"{'funny': 0, 'useful': 3, 'cool': 1}",Xgs3XPID0qJ3s7I1R_aw5A,Cecy,2.33,3,user
5403,"{'funny': 7, 'useful': 25, 'cool': 11}",-mRrD-gBAnMKY1iJMjmUUA,E,4.0,9,user
5404,"{'funny': 1204, 'useful': 1214, 'cool': 1143}",-F32Vl8Rk4dwsmk0f2wRIw,Maurice,3.839999999999999,367,user
5405,"{'funny': 3, 'useful': 18, 'cool': 8}",iWWzqd6Yo-gohXAAB9YWOg,Katie,3.439999999999999,16,user
5406,"{'funny': 10, 'useful': 22, 'cool': 2}",Ap_qZia2g_NsHjLcf6jq4g,B,3.0,5,user
5407,"{'funny': 1, 'useful': 0, 'cool': 0}",IIGHkAqUuIjtBQKALe2Hug,Jonathan,3.0,2,user
5408,"{'funny': 0, 'useful': 0, 'cool': 0}",tKgqqMEQypCVG9SnpiYjqw,Pat,5.0,3,user
5409,"{'funny': 0, 'useful': 7, 'cool': 3}",F1PkYH1CZIIMXb0VMEUmbw,Andrea,2.6,5,user
5410,"{'funny': 53, 'useful': 125, 'cool': 81}",Is4eAXtc2oaUMZ57_QXP8A,Cheyne,3.81,167,user
5411,"{'funny': 0, 'useful': 1, 'cool': 1}",P2_pSv9rqy7SLP8SJ59rBQ,Dan,4.25,4,user
5412,"{'funny': 0, 'useful': 0, 'cool': 0}",iSMcooF9_0IWOLuS-EvOWQ,Lori,3.5,2,user
5413,"{'funny': 2, 'useful': 3, 'cool': 0}",34Jqy6UaaVyiRtYagp7myQ,Melanie,3.0,3,user
5414,"{'funny': 0, 'useful': 0, 'cool': 0}",gSOh-tzXzxMtukKtu9DSwA,Jon,2.0,2,user
